what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781830130
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781843772
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1326781846062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781848642
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781848831
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781854830
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781855792
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781856620
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781857688
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781857715
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781859406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781859743
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781867677
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1326781869603
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781885459
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781886315
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781887208
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781889182
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781890853
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781912095
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781913258
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781918196
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1326781920450
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781932457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781933598
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781934824
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781961125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1326781970041
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1326781972736
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781993166
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781994170
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781994835
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326781999652
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1326782010669
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782037496
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782038914
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782050779
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782051633
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782052237
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782090022
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1326782095020
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1326782104479
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1326782108802
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1326782116234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782130106
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782191212
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1326782196907
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782199969
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782245906
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1326782245948
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782247622
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782252212
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782252483
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782254105
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326782254531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1326782256455
