what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1325780886399
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1325780886399
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1325780886399
os,sysinfo,,,"win32",1325780886399
arch,sysinfo,,,"x86",1325780886399
ws,sysinfo,,,"win32",1325780886399
locale,sysinfo,,,"th_TH",1325780886399
processors,sysinfo,,,"1",1325780886399
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1325780886399
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1325780886399
java.specification.name,sysinfo,,,"Java Platform API Specification",1325780886399
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325780886399
java.specification.version,sysinfo,,,"1.6",1325780886399
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1325780886399
java.version,sysinfo,,,"1.6.0_13",1325780886399
java.vm.info,sysinfo,,,"mixed mode",1325780886399
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1325780886399
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1325780886399
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325780886399
java.vm.specification.version,sysinfo,,,"1.0",1325780886399
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1325780886399
java.vm.version,sysinfo,,,"11.3-b02",1325780886399
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1325780886446
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1325780886477
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1325780886508
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1325780886539
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1325780886571
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1325780886711
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1325780886713
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1325780886723
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1325780886762
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1325780886801
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1325780886812
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1325780888251
