what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_13",1325771794689
java.vm.info,sysinfo,,,"mixed mode",1325771794689
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1325771794689
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1325771794689
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1325771794689
java.vm.specification.version,sysinfo,,,"1.0",1325771794689
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1325771794689
java.vm.version,sysinfo,,,"11.3-b02",1325771794689
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1325771795801
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1325771798476
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1325771798476
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325771799272
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325771811650
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325771837053
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325771838839
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325771846774
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1325771853639
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1325771853644
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1325771853659
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325771855300
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1325771858487
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1325771858488
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1325771858488
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1325771858488
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1325771858488
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1325771858488
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1325771858489
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1325771858912
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1325771859536
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1325771859536
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1325771859536
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1325771859536
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1325771859536
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1325771859536
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1325771859629
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1325771859645
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1325771859645
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1325771859797
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325771861743
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325771866259
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1325771867870
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325771867948
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325771868119
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1325771868495
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1325771887416
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1325771923217
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1325771923217
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1325771923218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1325771923509
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1325771933766
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325771958616
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325771958866
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325771966954
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325771972673
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1325771974544
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1325771990608
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1325771999857
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772025128
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772042709
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1325772049024
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772051370
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772445463
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772447602
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772449079
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772449758
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772572878
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772574731
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772843809
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772846066
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772898303
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1325772900595
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1325772901796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772904547
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772904761
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1325772907138
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1325772907367
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325772908255
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325773571229
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325773573545
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325773574637
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325773574692
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325773575691
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1325773576328
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1325773577193
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1325773577193
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1325773577194
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1325773577194
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1325773577194
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1325773577195
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1325773577197
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1325773577197
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.core",1325773577197
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.409.v200911241856,"org.eclipse.jst.ws.creation.ui",1325773577197
