what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631799765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631805156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631826890
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1319631826937
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1319631829171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631838843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631843078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631845781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631861156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631863984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631864859
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319631865375
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319631865593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631868015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631894406
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1319631894453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631896531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631900875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631903890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631904000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631904828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631909296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631912609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631918593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631921796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631939828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631943765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631947156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631950093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631954281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631957187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631960937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631964734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631969906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631972703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631979687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631982875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631984437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631987000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631990765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631994140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631996859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319631999703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632003000
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319632003296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632005078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632027890
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1319632029734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632032140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632040312
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319632040937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632048687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632049718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632049781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632050718
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319632051453
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1319632053828
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1319632053843
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1319802651375
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1319802651375
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1319802651375
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1319802651375
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1319802651390
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1319802651390
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1319802651437
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1319802651437
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1319802651437
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1319802651437
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1319802651468
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1319802651468
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1319802651468
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1319802651484
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1319802651500
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1319802651515
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1319802651515
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1319802651515
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1319802651531
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1319802651531
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1319802651531
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1319802651531
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1319802651531
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1319802651531
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1319802651531
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1319802651531
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1319802651546
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1319802651546
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1319802651546
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1319802651546
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1319802651546
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1319802651546
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1319802651546
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1319802651546
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1319802651546
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1319802651546
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1319802651546
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1319802651562
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1319802651609
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1319802651687
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1319802651687
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1319802651687
