what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778271063
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778280621
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778284398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778292576
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778294843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1330778326205
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1330778332351
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778440021
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778447148
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1330778448411
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1330778449362
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778467218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778469103
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1330778470970
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1330778471939
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778480211
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1330778481572
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1330778482723
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1330778483466
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1330778483993
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1330778499825
